chapter,transcript,is_present,id,start_frame,end_frame
ch18,which ones <name> were fruit?,false,ch18_2105756_2107516,105288,105376
ch18,was the sausage a fruit?,false,ch18_2107571_2108741,105379,105437
ch18,no,false,ch18_2110613_2110976,105531,105549
ch18,so that,false,ch18_2111118_2111398,105556,105570
ch18,yeah it's food,false,ch18_2112001_2112697,105600,105635
ch18,was the is the onion fruit?,false,ch18_2112697_2114374,105635,105719
ch18,is onion a fruit?,false,ch18_2116088_2116872,105804,105844
ch18,no,false,ch18_2118062_2118272,105903,105914
ch18,what about,false,ch18_2118516_2119136,105926,105957
ch18,you can cook with it yes,false,ch18_2121224_2122244,106061,106112
ch18,so it's a vegetable,false,ch18_2122244_2123073,106112,106154
ch18,so what about the,false,ch18_2123392_2125130,106170,106256
ch18,actua actually do you know what i don't even think it is a vegetable,false,ch18_2125347_2127650,106267,106382
ch18,i think it's a kind of bulb,false,ch18_2127650_2128681,106382,106434
ch18,i think an onion is a bulb from like a plant,false,ch18_2129814_2132085,106491,106604
ch18,but we eat that bit,false,ch18_2132867_2133568,106643,106678
ch18,what about the avocado,false,ch18_2136810_2138198,106840,106910
ch18,is that a fruit?,false,ch18_2138198_2138773,106910,106939
ch18,the avocado pear is that a fruit?,false,ch18_2140763_2142572,107038,107129
ch18,what do you reckon?,false,ch18_2144925_2145373,107246,107269
ch18,um,false,ch18_2146964_2147341,107348,107367
ch18,i think it i think it is a fruit,false,ch18_2147341_2148849,107367,107442
ch18,and then you have the papaya,false,ch18_2149169_2150381,107458,107519
ch18,was that a fruit?,false,ch18_2150583_2151269,107529,107563
ch18,what do you reckon?,false,ch18_2152703_2153116,107635,107656
ch18,yeah,false,ch18_2156202_2156946,107810,107847
ch18,and then there was the fig,false,ch18_2157584_2159190,107879,107960
ch18,a kiwi,false,ch18_2177714_2178514,108886,108926
ch18,a kiwi is a fruit,false,ch18_2178820_2179640,108941,108982
ch18,it has got pips on the inside too,false,ch18_2179691_2181124,108985,109056
ch18,yeah that's got a big it's got a big seed hasn't it in the middle the black the brown bit,false,ch18_2189558_2193377,109478,109669
ch18,yeah so it's got the fig's got loads and loads and loads of tiny tiny little seeds,false,ch18_2195440_2199105,109772,109955
ch18,and the out,false,ch18_2199583_2199854,109979,109993
ch18,yeah and but you can eat them,false,ch18_2200403_2202238,110020,110112
ch18,what the stone inside the avocado?,false,ch18_2205039_2206809,110252,110340
ch18,maybe i reckon a bit,false,ch18_2207467_2208927,110373,110446
ch18,maybe has in,false,ch18_2209024_2209647,110451,110482
ch18,yeah and it's kindda what shape?,false,ch18_2210799_2211908,110540,110595
ch18,yeah that's very good yeah,false,ch18_2214007_2215975,110700,110799
ch18,exactly,false,ch18_2216973_2217594,110849,110880
ch18,maybe we shall we eat those things,false,ch18_2224892_2226253,111245,111313
ch18,shall we eat sausage and onion and avocado and papaya and kiwi,false,ch18_2226253_2230319,111313,111516
ch18,daddy likes raw onion,false,ch18_2242066_2243064,112103,112153
ch18,yeah,false,ch18_2244203_2244446,112210,112222
ch18,he likes it both ways doesn't he yeah,false,ch18_2245629_2247096,112281,112355
ch18,yeah,false,ch18_2247873_2248143,112394,112407
ch18,and you don't like it at all,false,ch18_2248699_2249703,112435,112485
ch18,yeah,false,ch18_2252339_2252648,112617,112632
ch18,yeah,false,ch18_2259330_2259764,112966,112988
ch18,okay,false,ch18_2260145_2260395,113007,113020
ch18,and do you know what sometimes in soup if you put onion in soup,false,ch18_2261760_2264696,113088,113235
ch18,you don't even notice there,false,ch18_2264696_2265586,113235,113279
ch18,yes,false,ch18_2267189_2267581,113359,113379
ch18,okay should we talk about avocados again,false,ch18_2319876_2321526,115994,116076
ch18,what about the skin on the outside,false,ch18_2322473_2323753,116124,116188
ch18,is it all wrinkly and crinky,false,ch18_2325155_2326585,116258,116329
ch19,some of them are fruit,true,ch19_26348_27708,1317,1385
ch19,which one's fruit?,true,ch19_27837_28887,1392,1444
ch19,yeah,true,ch19_30154_30593,1508,1530
ch19,do you know what this is called?,true,ch19_30639_31669,1532,1583
ch19,well it looks kind of like an apple,true,ch19_33316_35483,1666,1774
ch19,no it's not real,true,ch19_37027_37946,1851,1897
ch19,no no no no it's not real,true,ch19_37946_39091,1897,1955
ch19,i think it's a pomegranate,true,ch19_39403_40893,1970,2045
ch19,a pomegranate,true,ch19_43602_44619,2180,2231
ch19,so you know the little pink seeds that you get,true,ch19_44961_48441,2248,2422
ch19,so is,true,ch19_51091_51487,2555,2574
ch19,i know it is big isn't it?,true,ch19_53398_54638,2670,2732
ch19,but if you were to cut it open they would have there would be lots of tiny little pink seeds inside,true,ch19_54673_60743,2734,3037
ch19,should we see if they have one at the fruit shop?,true,ch19_61275_63291,3064,3165
ch19,what do you think?,true,ch19_66476_67077,3324,3354
ch19,yeah red seeds yeah,true,ch19_69171_70691,3459,3535
ch19,well they're quite of a pinky red aren't they?,true,ch19_72328_74932,3616,3747
ch19,so should we have look and see at the fruit shop what they have?,true,ch19_76441_79991,3822,4000
ch19,what about this one?,true,ch19_81133_82040,4057,4102
ch19,what's this one called?,true,ch19_82129_82969,4106,4148
ch19,what's it called?,true,ch19_88326_89076,4416,4454
ch19,ah,true,ch19_89942_90384,4497,4519
ch19,it's for pretend,true,ch19_91640_92854,4582,4643
ch19,do you know what it's called?,true,ch19_93421_94441,4671,4722
ch19,yeah it's a lemon,true,ch19_96948_98487,4847,4924
ch19,is that a croissant?,true,ch19_99515_100521,4976,5026
ch19,<laugh>,true,ch19_101061_101931,5053,5097
ch19,uhhuh,true,ch19_102885_103220,5144,5161
ch19,what'd what do you think this is?,true,ch19_109407_110847,5470,5542
ch19,a banana,true,ch19_113199_114154,5660,5708
ch19,hmm,true,ch19_114154_114837,5708,5742
ch19,kind of,true,ch19_115222_116106,5761,5805
ch19,it's called a leek,true,ch19_116202_117592,5810,5880
ch19,and it's actually i think it's an o a type of onion,true,ch19_117623_121067,5881,6053
ch19,but you're right this does look a bit like a banana doesn't it?,true,ch19_122180_125230,6109,6262
ch19,only bananas are,true,ch19_125426_126870,6271,6344
ch19,what colour are bananas?,true,ch19_126870_128087,6344,6404
ch19,and what colour is this?,true,ch19_129655_130824,6483,6541
ch19,green yeah,true,ch19_132736_133378,6637,6669
ch19,what's this one?,true,ch19_133755_134588,6688,6729
ch19,i know,true,ch19_137947_138313,6897,6916
ch19,but wha do you know what it is?,true,ch19_138313_139726,6916,6986
ch19,ah,true,ch19_141564_142443,7078,7122
ch19,it's it looks a bit like a mango doesn't it?,true,ch19_143192_145986,7160,7299
ch19,but it's a papaya,true,ch19_146286_148539,7314,7427
ch19,a papaya,true,ch19_150896_152149,7545,7607
ch19,i know,true,ch19_152395_152838,7620,7642
ch19,i don't think we've had papaya before,true,ch19_152838_155277,7642,7764
ch19,should we look and see if they have one at the fruit shop?,true,ch19_155821_158282,7791,7914
ch19,we can have a look at it,true,ch19_158282_159452,7914,7973
ch19,what and what do you think this is?,true,ch19_167361_169421,8368,8471
ch19,or the food i guess,true,ch19_169639_170739,8482,8537
ch19,what do you think this is?,true,ch19_170867_171900,8543,8595
ch19,what do you think this is <name>?,true,ch19_177476_178939,8874,8947
ch19,yeah that's cheese,true,ch19_180474_182012,9024,9101
ch19,ah,true,ch19_184773_185341,9239,9267
ch19,that's the cheese,true,ch19_185364_186464,9268,9323
ch19,that's just the slice of cheese,true,ch19_187677_189117,9384,9456
ch19,and this is the the whole cheese,true,ch19_189992_191752,9500,9588
ch19,yeah it sticks onto here,true,ch19_198655_200273,9933,10014
ch19,what colour is it?,true,ch19_202322_203243,10116,10162
ch19,yeah,true,ch19_207939_208485,10397,10424
ch19,can you pop it back on?,true,ch19_208485_209630,10424,10482
ch19,there we go,true,ch19_210206_210589,10510,10529
ch19,yeah,true,ch19_212814_213149,10641,10657
ch19,<name> what do you think the papaya tastes like?,true,ch19_213630_216020,10682,10801
ch19,do you think it's sweet?,true,ch19_216592_217612,10830,10881
ch19,no not this one,true,ch19_218244_219302,10912,10965
ch19,this one's plastic,true,ch19_219430_220580,10972,11029
ch19,do you think it would be sweet?,true,ch19_230486_231636,11524,11582
ch19,or do you think it would be sour?,true,ch19_232681_234571,11634,11729
ch19,sour?,true,ch19_236444_237470,11822,11874
ch19,and what about the pomegranate?,true,ch19_240895_242875,12045,12144
ch19,and what do you think the pomegranate tastes like?,true,ch19_257707_260367,12885,13018
ch19,like vinegar?,true,ch19_265407_266503,13270,13325
ch19,do you think it's sweet or sour?,true,ch19_266780_269600,13339,13480
ch19,ah,true,ch19_272524_272928,13626,13646
ch19,okay,true,ch19_272928_273549,13646,13677
ch19,so this one's sweet,true,ch19_273875_274978,13694,13749
ch19,and that one's sour,true,ch19_274978_276040,13749,13802
ch19,but <name> which one was your favourite out of the ones we just saw?,false,ch19_306301_309278,15315,15464
ch19,which one was your favourite?,false,ch19_310719_312156,15536,15608
ch19,did you like the cheese or the pomegranate or the papaya?,false,ch19_312986_317377,15649,15869
ch19,papaya?,false,ch19_320171_321035,16009,16052
ch19,it's a cool word isn't it?,false,ch19_321631_322986,16082,16149
ch19,so which one which one,false,ch19_344652_346831,17233,17342
ch19,what did you think of the leek?,false,ch19_346926_348296,17346,17415
ch19,what colour was the leek?,false,ch19_351053_352193,17553,17610
ch19,do you remember?,false,ch19_352629_353393,17631,17670
ch19,greeny orange?,false,ch19_355601_356581,17780,17829
ch19,the leek was?,false,ch19_356892_357742,17845,17887
ch19,and what did it look like?,false,ch19_359045_360575,17952,18029
ch19,yeah,false,ch19_365460_365933,18273,18297
ch19,do you remember?,false,ch19_372836_373446,18642,18672
ch19,now shall we see i think when we go to the fruit shop we soo should see if they have a pomegranate or a papaya,false,ch19_410704_417205,20535,20860
ch19,what do you think?,false,ch19_417711_418412,20886,20921
ch19,should we try them this afternoon?,false,ch19_418412_420354,20921,21018
ch19,see what they taste like,false,ch19_420969_422202,21048,21110
ch19,the pomegran the pomegranate yeah has little pinky red seeds inside that you can eat,false,ch19_428772_435682,21439,21784
ch19,should we try to see if they have a pomegranate?,false,ch19_437547_439847,21877,21992
ch19,yeah,false,ch19_444361_444623,22218,22231
ch19,well so i i think pomegranate seeds are yummy,false,ch19_445809_449129,22290,22456
ch19,they're they're a bit tangy,false,ch19_449852_451309,22493,22565
ch19,but they're nice in a salad,false,ch19_451309_452798,22565,22640
ch19,do you know what tangy is?,false,ch19_453291_454501,22665,22725
ch19,and what about the cheese?,false,ch19_462459_463761,23123,23188
ch19,what did what did you think of the cheese?,false,ch19_463781_465551,23189,23278
ch19,you like cheese?,false,ch19_468501_469541,23425,23477
ch19,yeah,false,ch19_470323_470728,23516,23536
ch19,do you what k which cheese is your favourite cheese?,false,ch19_471489_474349,23574,23717
ch19,<name> which is your favourite cheese?,false,ch19_478377_480127,23919,24006
ch19,can you tell me which is your favourite cheese?,false,ch19_494537_496575,24727,24829
ch19,is it babybel?,false,ch19_497537_498711,24877,24936
ch19,or is it mozzarella?,false,ch19_500435_502008,25022,25100
ch19,or halloumi?,false,ch19_503698_505017,25185,25251
ch19,or cheddar?,false,ch19_507188_508470,25359,25424
ch19,you like cheddar?,false,ch19_509899_510811,25495,25541
ch19,yes it it is yep,false,ch19_514362_515958,25718,25798
ch19,and what or the one with the holes in it?,false,ch19_516090_519285,25804,25964
ch19,yellow cheese with holes in it?,false,ch19_519965_521455,25998,26073
ch19,uh,false,ch19_529433_529643,26472,26482
ch19,i think it's called leerdammer or something like that,false,ch19_529643_533022,26482,26651
ch19,ah,true,ch19_546662_547465,27333,27373
ch19,what's this?,true,ch19_548009_548790,27400,27440
ch19,hey,true,ch19_553276_553456,27664,27673
ch19,have you seen have you seen one of these before?,true,ch19_553456_555906,27673,27795
ch19,look these look interesting,true,ch19_563654_565529,28183,28276
ch19,hey,true,ch19_567739_568069,28387,28403
ch19,it's like,true,ch19_570686_570925,28534,28546
ch19,what's that?,true,ch19_573697_574271,28685,28714
ch19,what's this one called?,true,ch19_574618_575708,28731,28785
ch19,yeah thats right,true,ch19_576668_577660,28833,28883
ch19,do you know what this is?,true,ch19_578703_579743,28935,28987
ch19,this is like professor inkling wears,true,ch19_581288_583408,29064,29170
ch19,do you remember?,true,ch19_588152_588951,29408,29448
ch19,yeah,true,ch19_594461_594789,29723,29739
ch19,pop it around your neck,true,ch19_595798_596848,29790,29842
ch19,yeah,true,ch19_604295_604863,30215,30243
ch19,that's right his has a little wire,true,ch19_605338_607070,30267,30354
ch19,do you know what it's called?,true,ch19_607070_608270,30354,30414
ch19,<laugh>,true,ch19_610117_611882,30506,30594
ch19,do you know what it's called?,true,ch19_612327_613457,30616,30673
ch19,it's called a mo,true,ch19_616814_618884,30841,30944
ch19,a monocle,true,ch19_619327_620858,30966,31043
ch19,can you say monocle?,true,ch19_622135_624015,31107,31201
ch19,yeah that's right,true,ch19_625127_626273,31256,31314
ch19,mono means one,true,ch19_626273_627682,31314,31384
ch19,remember tri,true,ch19_628402_629720,31420,31486
ch19,tripod,true,ch19_631020_631861,31551,31593
ch19,tri means three,true,ch19_631953_632893,31598,31645
ch19,oh,true,ch19_638863_639276,31943,31964
ch19,<laugh>,true,ch19_639394_640801,31970,32040
ch19,are you putting it,true,ch19_641744_642393,32087,32120
ch19,oh,true,ch19_642393_642976,32120,32149
ch19,what a lovely earring,true,ch19_642976_644443,32149,32222
ch19,oh,true,ch19_644443_644706,32222,32235
ch19,that's lovely,true,ch19_644706_645634,32235,32282
ch19,uhoh,true,ch19_646898_647430,32345,32371
ch19,can you pick it up?,true,ch19_647766_648542,32388,32427
ch19,and <name> what do you think this is?,true,ch19_653344_655414,32667,32771
ch19,ah,true,ch19_663443_663715,33172,33186
ch19,very good,true,ch19_663715_664415,33186,33221
ch19,well i think that they um are saving the batteries for later,true,ch19_681058_685695,34053,34285
ch19,but so do you know what this is for?,true,ch19_687581_689833,34379,34492
ch19,well these are glasses yeah?,true,ch19_692715_694306,34636,34715
ch19,this this is to help you see,true,ch19_694372_695722,34719,34786
ch19,yeah there you go,true,ch19_701109_701930,35055,35096
ch19,like that,true,ch19_701930_702560,35096,35128
ch19,no it doesn't,true,ch19_711230_713240,35562,35662
ch19,but this is a pretend one,true,ch19_722054_723368,36103,36168
ch19,so it's a bit big for your eye isn't it?,true,ch19_723368_725449,36168,36272
ch19,but it would fit in my eye or in daddy's eye,true,ch19_726097_728686,36305,36434
ch19,well its a little bit big for you isn't it?,true,ch19_730540_732537,36527,36627
ch19,yeah like that,true,ch19_741554_742669,37078,37133
ch19,but i don't think that one's a real magnifying glass,true,ch19_743054_745574,37153,37279
ch19,i think it's just pretend,true,ch19_745903_747393,37295,37370
ch19,it's called a funnel,true,ch19_760961_762337,38048,38117
ch19,so you can put put water or flour in here,true,ch19_763329_767536,38166,38377
ch19,like that,true,ch19_770148_770722,38507,38536
ch19,yeah,true,ch19_773601_774097,38680,38705
ch19,and do you know what this one is?,true,ch19_777970_779335,38898,38967
ch19,coz i don't think we've seen one of these before,true,ch19_779335_781435,38967,39072
ch19,do you know what this is called?,true,ch19_781862_782891,39093,39145
ch19,can you say it again?,true,ch19_788088_789130,39404,39456
ch19,monocle that's right,true,ch19_790183_791545,39509,39577
ch19,this is called an abacus,true,ch19_791968_794047,39598,39702
ch19,can you say abacus?,true,ch19_794737_796109,39737,39805
ch19,yeah,true,ch19_797166_797601,39858,39880
ch19,<name> this is for counting,true,ch19_797601_799471,39880,39974
ch19,see you can go,true,ch19_801281_802089,40064,40104
ch19,one,true,ch19_802089_802672,40104,40134
ch19,two,true,ch19_803505_803555,40175,40178
ch19,three,true,ch19_804615_804945,40231,40247
ch19,that's right,true,ch19_806288_806900,40314,40345
ch19,abacus,true,ch19_807353_808341,40368,40417
ch19,one,true,ch19_809274_809840,40464,40492
ch19,what's this?,true,ch19_820768_821326,41038,41066
ch19,do you remember?,true,ch19_821366_822080,41068,41104
ch19,yeah that's right,true,ch19_822944_823846,41147,41192
ch19,yeah and do you remember what this is called?,true,ch19_832779_834758,41639,41738
ch19,and what's that one?,true,ch19_840220_841155,42011,42058
ch19,bowl yeah,true,ch19_843287_844115,42164,42206
ch19,and that's right,true,ch19_846626_847206,42331,42360
ch19,<name> what did you think of the monocle?,false,ch19_855739_857731,42787,42887
ch19,was that funny looking?,false,ch19_858601_859717,42930,42986
ch19,did you what did you think of the abacus?,false,ch19_869341_871428,43467,43571
ch19,so before they had computers that's what they used to help them count,false,ch19_874929_879379,43746,43969
ch19,so your you know how,false,ch19_882388_883468,44119,44173
ch19,yes so the torch was a tool wasn't it?,false,ch19_901031_904041,45052,45202
ch19,but what did you think of the abacus?,false,ch19_909918_911694,45496,45585
ch19,oh,false,ch19_913422_913758,45671,45688
ch19,but isn't it interesting that each num each bead represents a number?,false,ch19_913877_919236,45694,45962
ch19,and you can use it to help you do counting,false,ch19_919984_922225,45999,46111
ch19,and what about what about the monocle?,false,ch19_930410_932662,46520,46633
ch19,what did you think of that?,false,ch19_932662_933813,46633,46691
ch19,it's yucky?,false,ch19_937592_938498,46880,46925
ch19,oh,false,ch19_939578_939898,46979,46995
ch19,what do what what can you think of some times when you would use a monocle?,false,ch19_939965_943813,46998,47191
ch19,why why and why would you use a monocle do you think?,false,ch19_950770_954620,47538,47731
ch19,why do you think you'd use a monocle?,false,ch19_956708_958247,47835,47912
ch19,do you can you have a think?,false,ch19_961584_963084,48079,48154
ch19,why would you use a monocle?,false,ch19_963681_964974,48184,48249
ch19,no no,false,ch19_969355_969908,48468,48495
ch19,a monocle,false,ch19_969908_970775,48495,48539
ch19,the little glass,false,ch19_970849_971703,48542,48585
ch19,the one little glass,false,ch19_971829_972900,48591,48645
ch19,can you think of when you would use a monocle?,false,ch19_972971_975173,48649,48759
ch19,what's this?,true,ch19_1111166_1111872,55558,55594
ch19,do you know what this is?,true,ch19_1113588_1114454,55679,55723
ch19,ah,true,ch19_1121707_1122040,56085,56102
ch19,oh,true,ch19_1122256_1122496,56113,56125
ch19,what's this?,true,ch19_1122655_1123421,56133,56171
ch19,you know what this is,true,ch19_1124042_1125112,56202,56256
ch19,oh,true,ch19_1128467_1129501,56423,56475
ch19,ooh,true,ch19_1129561_1130114,56478,56506
ch19,this is,true,ch19_1130114_1130494,56506,56525
ch19,oh,true,ch19_1130602_1130864,56530,56543
ch19,feel how soft this one is,true,ch19_1130974_1133133,56549,56657
ch19,this is so soft,true,ch19_1133766_1135136,56688,56757
ch19,oh,true,ch19_1136192_1136586,56810,56829
ch19,do you know what this one is called?,true,ch19_1136774_1138239,56839,56912
ch19,yeah that's a reindeer,true,ch19_1139754_1141205,56988,57060
ch19,and do you know what this one's called?,true,ch19_1141255_1142611,57063,57131
ch19,reindeers yeah they live in forests and on farms,true,ch19_1145953_1149307,57298,57465
ch19,and who has who has reindeer?,true,ch19_1149383_1151795,57469,57590
ch19,yeah santa claus,true,ch19_1153191_1154516,57660,57726
ch19,and do you know what this one's called?,true,ch19_1154936_1156286,57747,57814
ch19,a polar bear,true,ch19_1159252_1159972,57963,57999
ch19,this one's called a panda bea bear,true,ch19_1160327_1162545,58016,58127
ch19,and you can tell,true,ch19_1162590_1163235,58129,58162
ch19,coz he has black arms and black legs,true,ch19_1163235_1165793,58162,58290
ch19,and black eyes,true,ch19_1166253_1167490,58313,58374
ch19,yes,true,ch19_1173602_1174305,58680,58715
ch19,so a polar bear is all white,true,ch19_1174993_1177258,58750,58863
ch19,but a panda bear has black and white,true,ch19_1177285_1179985,58864,58999
ch19,yes,true,ch19_1183862_1184192,59193,59210
ch19,yes,true,ch19_1185136_1185667,59257,59283
ch19,that's what makes them a panda bear,true,ch19_1186498_1188195,59325,59410
ch19,and what's this one?,true,ch19_1189272_1190207,59464,59510
ch19,come on,true,ch19_1192551_1192723,59628,59636
ch19,this is easy,true,ch19_1192723_1193376,59636,59669
ch19,what's this one?,true,ch19_1194046_1194728,59702,59736
ch19,what d what's this one called?,true,ch19_1201333_1202683,60067,60134
ch19,yes that's a giraffe,true,ch19_1206660_1207852,60333,60393
ch19,and what's this one?,true,ch19_1207945_1208815,60397,60441
ch19,yes,true,ch19_1210064_1210565,60503,60528
ch19,do you know what this one is?,true,ch19_1210944_1211865,60547,60593
ch19,a chicken?,true,ch19_1212877_1213782,60644,60689
ch19,kind of,true,ch19_1214113_1214806,60706,60740
ch19,it's a type of bird,true,ch19_1214806_1215862,60740,60793
ch19,it's called an ostrich,true,ch19_1215862_1217372,60793,60869
ch19,feel how soft he is,true,ch19_1217564_1218764,60878,60938
ch19,well an ostrich in real life they're very tall,true,ch19_1221911_1225418,61096,61271
ch19,they're taller than you and me,true,ch19_1225418_1226938,61271,61347
ch19,and look they've got these really long legs,true,ch19_1227784_1230150,61389,61508
ch19,and they've got these funny little tails,true,ch19_1230654_1232820,61533,61641
ch19,and these really long necks,true,ch19_1232890_1235150,61645,61758
ch19,so they're not quite like chickens are they?,true,ch19_1235613_1237722,61781,61886
ch19,coz chickens don't have really long necks do they?,true,ch19_1238028_1241798,61901,62090
ch19,no,true,ch19_1243211_1243611,62161,62181
ch19,so is,true,ch19_1244405_1244735,62220,62237
ch19,but ostriches run really really fast,true,ch19_1245365_1248045,62268,62402
ch19,well they're careful when they run,true,ch19_1252748_1254475,62637,62724
ch19,no chickens don't run do they?,true,ch19_1261572_1263403,63079,63170
ch19,they just kind of flap around,true,ch19_1263403_1265365,63170,63268
ch19,and stay on the ground,true,ch19_1265693_1266924,63285,63346
ch19,but ostriches are taller than you and me,true,ch19_1267351_1269381,63368,63469
ch19,and even daddy some of them,true,ch19_1269743_1271679,63487,63584
ch19,that's a really it's really tall for a bird isn't it?,true,ch19_1273040_1275724,63652,63786
ch19,and do you know where ostriches live?,true,ch19_1279101_1280631,63955,64032
ch19,in australia,true,ch19_1283142_1284062,64157,64203
ch19,yeah that's right,true,ch19_1291474_1292447,64574,64622
ch19,and what else does australia have?,true,ch19_1292447_1294178,64622,64709
ch19,do you remember?,true,ch19_1294303_1295026,64715,64751
ch19,do you know what this one's called?,true,ch19_1304363_1305644,65218,65282
ch19,ah,true,ch19_1308618_1309179,65431,65459
ch19,he's kind of like a bear,true,ch19_1309329_1310990,65466,65550
ch19,i don't know if he's related to bears,true,ch19_1310990_1313757,65550,65688
ch19,he's called a sloth,true,ch19_1314060_1315849,65703,65792
ch19,and sloths are really slow,true,ch19_1318403_1322212,65920,66111
ch19,and they do lots of sleeping,true,ch19_1323069_1324975,66153,66249
ch19,so they sleep for most of the day,true,ch19_1325964_1327737,66298,66387
ch19,and they just hang in trees and curl up and sleep,true,ch19_1327737_1330812,66387,66541
ch19,<noise>,true,ch19_1330954_1332395,66548,66620
ch19,well they kind of i think they kind of hold onto things like this,true,ch19_1334857_1339291,66743,66965
ch19,but they look kind of like monkeys or something don't they?,true,ch19_1339698_1342553,66985,67128
ch19,except for monkeys have tails,true,ch19_1343997_1345880,67200,67294
ch19,so maybe they'd be more like,true,ch19_1345948_1347348,67297,67367
ch19,does this sloth have a tail?,true,ch19_1348349_1349732,67417,67487
ch19,no doesn't look like it,true,ch19_1350927_1352306,67546,67615
ch19,what about their hands as well?,true,ch19_1353291_1354921,67665,67746
ch19,yeah,true,ch19_1360383_1360893,68019,68045
ch19,are these little hands or are they,true,ch19_1362042_1363349,68102,68167
ch19,the sloth,true,ch19_1378273_1379204,68914,68960
ch19,what's that one?,true,ch19_1379579_1380388,68979,69019
ch19,yep,true,ch19_1381609_1382144,69080,69107
ch19,and that one?,true,ch19_1383351_1383969,69168,69198
ch19,where do elephants live?,false,ch19_1415875_1417275,70794,70864
ch19,do you know?,false,ch19_1417741_1418290,70887,70914
ch19,town?,false,ch19_1420113_1420640,71006,71032
ch19,and what do elephants say?,false,ch19_1422851_1424638,71143,71232
ch19,what do elephants say?,false,ch19_1426035_1427011,71302,71351
ch19,yes,false,ch19_1428130_1428785,71406,71439
ch19,do you know what they say?,false,ch19_1429150_1430010,71458,71500
ch19,<noise>,false,ch19_1431698_1432518,71585,71626
ch19,and what do elephants eat?,false,ch19_1434305_1436255,71715,71813
ch19,grass?,false,ch19_1439178_1440021,71959,72001
ch19,and what what about ostriches?,false,ch19_1440576_1444648,72029,72232
ch19,where do they live?,false,ch19_1446158_1447058,72308,72353
ch19,yeah what do you think they eat?,false,ch19_1450330_1452280,72516,72614
ch19,if they're like chickens what do you think they eat?,false,ch19_1454118_1456753,72706,72838
ch19,where where do the giraffes live?,false,ch19_1467527_1469463,73376,73473
ch19,in the zoo,false,ch19_1474262_1474602,73713,73730
ch19,and are giraffes little and short,false,ch19_1475642_1478550,73782,73928
ch19,or are they big and tall?,false,ch19_1478550_1480047,73928,74002
ch19,yeah,false,ch19_1481243_1481673,74062,74084
ch19,and what colour are giraffes?,false,ch19_1481732_1482992,74087,74150
ch19,yeah,false,ch19_1486676_1487001,74334,74350
ch19,<name> where and what do what do giraffes eat?,false,ch19_1565716_1569096,78286,78455
ch19,do you know?,false,ch19_1569430_1569968,78472,78498
ch19,grass? what else do they eat? w,false,ch19_1572055_1573987,78603,78699
ch19,yeah that's right,false,ch19_1576117_1576843,78806,78842
ch19,they eat the the leaves and the bark from the trees don't they?,false,ch19_1576843_1580159,78842,79008
ch19,bark,false,ch19_1581149_1581629,79057,79081
ch19,yeah,false,ch19_1581969_1582404,79098,79120
ch19,well if you or i ate bark off the tree then we would get sick wouldn't we?,false,ch19_1586243_1590803,79312,79540
ch19,and what about the sloth?,false,ch19_1591936_1593706,79597,79685
ch19,what do you think the sloth eats?,false,ch19_1593730_1595448,79686,79772
ch19,<laugh>,false,ch19_1597379_1597999,79869,79900
ch19,does everybody eat grass?,false,ch19_1598390_1600143,79920,80007
ch19,do all animals eat grass do you think?,false,ch19_1600539_1602482,80027,80124
ch19,yeah probably yeah,false,ch19_1603230_1604620,80162,80231
ch19,and what about um the sloth,false,ch19_1605555_1608575,80278,80429
ch19,where does he live do you think?,false,ch19_1608597_1610177,80430,80509
ch19,probably in australia yes,false,ch19_1612144_1613904,80607,80695
ch19,they have a lot of interesting animals there don't they?,false,ch19_1614099_1616629,80705,80831
ch19,an and what about the reindeer?,false,ch19_1622274_1626534,81114,81327
ch19,where does he live?,false,ch19_1626735_1627615,81337,81381
ch19,yes,false,ch19_1631069_1631719,81553,81586
ch19,and and does do you think he lives in somewhere cold or somewhere hot?,false,ch19_1632623_1638063,81631,81903
ch19,somewhere hot?,false,ch19_1640709_1641649,82035,82082
ch19,and who does he live with?,false,ch19_1642521_1643841,82126,82192
ch19,do who has reindeer?,false,ch19_1644278_1645614,82214,82281
ch19,yeah does santa live somewhere cold or somewhere hot?,false,ch19_1647194_1649924,82360,82496
ch19,does santa live somewhere hot?,false,ch19_1652261_1653731,82613,82687
ch19,yeah santa lives somewhere cold yeah,false,ch19_1660169_1662589,83008,83129
ch19,so do you think reindeer lives somewhere hot or somewhere cold?,false,ch19_1663108_1666264,83155,83313
ch19,yeah i think you're right,false,ch19_1667240_1668857,83362,83443
ch19,hey,true,ch19_1671041_1671501,83552,83575
ch19,what's this?,true,ch19_1671501_1673131,83575,83657
ch19,what is it?,true,ch19_1675777_1676477,83789,83824
ch19,what's this one?,true,ch19_1678077_1678985,83904,83949
ch19,do you know?,true,ch19_1678985_1679503,83949,83975
ch19,what do you think it's called?,true,ch19_1687835_1688975,84392,84449
ch19,can you blow on it?,true,ch19_1690389_1691244,84519,84562
ch19,ah,true,ch19_1692594_1692839,84630,84642
ch19,cool,true,ch19_1693206_1694053,84660,84703
ch19,so do you know what this is called?,true,ch19_1698774_1700154,84939,85008
ch19,it's called a saxophone,true,ch19_1704637_1706965,85232,85348
ch19,yeah saxophone,true,ch19_1709056_1710842,85453,85542
ch19,can you blow on it?,true,ch19_1713746_1714507,85687,85725
ch19,ah,true,ch19_1719097_1719387,85955,85969
